0.000919;0.009197;0.043792;0.091644;0.168474;0.252668;0.359029;0.443103;0.595031;0.703102
0.002644;0.019971;0.085832;0.188633;0.314415;0.463064;0.581091;0.753555;0.991006;1.05135
0.000325;0.003197;0.013693;0.029209;0.052019;0.07932;0.107704;0.142888;0.210838;0.214866
0.001547;0.015042;0.068902;0.148948;0.268576;0.391848;0.519723;0.673931;0.913581;1.00729
0.000228;0.002375;0.011767;0.026356;0.049723;0.0786;0.109752;0.147327;0.21208;0.226335
0.001715;0.016115;0.073988;0.153238;0.272086;0.383157;0.503657;0.648908;0.885414;0.971861
0.000526;0.005244;0.025743;0.056959;0.107592;0.16372;0.22178;0.295063;0.412893;0.470971
0.001753;0.014767;0.055163;0.130214;0.212216;0.319824;0.418566;0.524878;0.624315;0.715837
0.002716;0.025014;0.107717;0.227682;0.392229;0.554166;0.718433;0.912956;1.23446;1.32393
0.001216;0.011832;0.054676;0.116173;0.214535;0.30732;0.424763;0.538597;0.727724;0.823788
0.000699;0.00711;0.031289;0.069427;0.131221;0.189242;0.261117;0.340215;0.459861;0.546325
0.001346;0.011195;0.053539;0.121365;0.209121;0.3179;0.411623;0.540715;0.674199;0.752364
0.001351;0.011752;0.054571;0.118923;0.209026;0.30645;0.399291;0.521462;0.665496;0.716686
0.001546;0.01431;0.06364;0.129428;0.233448;0.321632;0.417991;0.536269;0.741385;0.804458
0.000335;0.003664;0.017577;0.038138;0.07243;0.109618;0.151509;0.199996;0.272321;0.287109
0.003713;0.034699;0.141798;0.294136;0.499935;0.706205;0.901371;1.13594;1.55127;1.6638
0.001325;0.012485;0.057664;0.124462;0.221205;0.326664;0.427192;0.554801;0.765515;0.829413
0.002335;0.022036;0.095056;0.19962;0.344663;0.486742;0.623091;0.798296;1.05988;1.13456
0.000363;0.003565;0.013315;0.026476;0.045717;0.067943;0.095296;0.118062;0.170856;0.191544
0.001922;0.017544;0.078004;0.167383;0.292765;0.42282;0.542308;0.702101;0.935233;0.998552
0.000831;0.007477;0.036928;0.083086;0.150411;0.228325;0.303131;0.406754;0.5382;0.592516
0.002492;0.023145;0.101382;0.219981;0.386488;0.53287;0.714599;0.907238;1.16596;1.33707
0.000757;0.007306;0.035007;0.075607;0.139385;0.206146;0.275301;0.366906;0.495136;0.548767
0.001577;0.013862;0.063379;0.137738;0.242208;0.354505;0.46118;0.595464;0.814141;0.866827
0.00195;0.019269;0.084889;0.182431;0.320335;0.461459;0.60829;0.7764;1.06778;1.18521
0.000819;0.008112;0.037645;0.080725;0.145823;0.216063;0.287081;0.369668;0.476731;0.512163
0.000799;0.00763;0.033629;0.070498;0.130131;0.180896;0.245965;0.306936;0.440281;0.484296
0.000604;0.005544;0.027879;0.062334;0.114305;0.175109;0.234462;0.311403;0.43052;0.460725
0.001575;0.015442;0.069533;0.150046;0.268763;0.395231;0.517174;0.673159;0.913659;1.00005
0.003696;0.027592;0.113341;0.238747;0.388336;0.550693;0.678828;0.856687;1.11557;1.14473
0.000551;0.005595;0.025123;0.055179;0.102966;0.151662;0.218116;0.273151;0.37631;0.447277
0.003986;0.039126;0.155146;0.320974;0.540509;0.751921;0.96147;1.20278;1.63952;1.75915
0.001337;0.01188;0.050351;0.118275;0.200816;0.298294;0.394781;0.504629;0.607473;0.689727
0.00165;0.016822;0.075052;0.160422;0.285601;0.410882;0.544126;0.703985;0.946794;1.06033
0.000146;0.00161;0.007668;0.017622;0.033725;0.053995;0.075807;0.103137;0.146155;0.157301
0.001326;0.013153;0.059191;0.128083;0.227244;0.322239;0.451465;0.553024;0.737367;0.860262
0.001121;0.010395;0.048042;0.099341;0.182525;0.260166;0.350988;0.442173;0.625968;0.697781
0.003569;0.031754;0.129363;0.272614;0.448823;0.633995;0.803172;1.02009;1.26501;1.35855
0.001208;0.011746;0.055534;0.11842;0.217249;0.314389;0.441376;0.561434;0.756038;0.86819
0.001205;0.011398;0.051568;0.109523;0.198205;0.287118;0.376613;0.492713;0.674046;0.733885
0.001101;0.010061;0.047905;0.103941;0.186703;0.276125;0.362516;0.479312;0.623712;0.688657
0.001645;0.015391;0.066023;0.150027;0.250765;0.372308;0.48223;0.629206;0.808335;0.842542
0.000432;0.004431;0.020588;0.046027;0.085633;0.131375;0.184604;0.247604;0.340155;0.386686
0.000819;0.008272;0.037642;0.077288;0.133968;0.192457;0.255401;0.317843;0.430876;0.432378
0.001495;0.014269;0.065472;0.136827;0.244042;0.353268;0.467144;0.597695;0.826126;0.91673
0.001082;0.010359;0.049583;0.110825;0.196656;0.293924;0.389504;0.516725;0.696389;0.759283
0.000995;0.008906;0.044608;0.093325;0.168081;0.244213;0.31986;0.41896;0.5233;0.572359
0.001704;0.016329;0.07469;0.157997;0.277256;0.401338;0.535482;0.683371;0.922858;1.03696
0.000659;0.006369;0.02884;0.063189;0.117602;0.173325;0.232438;0.308833;0.433284;0.477477
0.006234;0.052725;0.200669;0.409243;0.647013;0.909283;1.12219;1.39674;1.83987;1.90917
0.000277;0.002884;0.014435;0.032891;0.06317;0.101081;0.141701;0.194973;0.279232;0.315669
0.002515;0.023428;0.102117;0.213431;0.370759;0.522916;0.685009;0.859945;1.17127;1.27991
0.000865;0.007845;0.035119;0.071084;0.123582;0.178309;0.233449;0.29372;0.410218;0.403027
0.002111;0.020311;0.087773;0.186006;0.325397;0.469737;0.612815;0.787666;1.0616;1.16871
0.001487;0.014027;0.065039;0.139922;0.253559;0.370459;0.484966;0.640001;0.874158;0.93921
0.000812;0.008162;0.039323;0.083856;0.158258;0.233301;0.311798;0.40891;0.567138;0.64076
0.001057;0.010411;0.050092;0.108061;0.197857;0.290458;0.403944;0.508858;0.69057;0.798336
0.003324;0.027318;0.114326;0.241175;0.389999;0.571483;0.705786;0.9072;1.18435;1.21411
0.00088;0.008304;0.040403;0.089042;0.164014;0.244373;0.325748;0.434404;0.57753;0.637241
0.001882;0.017675;0.079235;0.162655;0.287131;0.406529;0.540771;0.682945;0.952976;1.03662
0.001082;0.010582;0.045079;0.100198;0.176536;0.250795;0.358647;0.457589;0.581857;0.686567
0.001043;0.009308;0.045107;0.101342;0.177935;0.268712;0.348649;0.457843;0.577476;0.627537
0.000421;0.004325;0.021642;0.046875;0.088728;0.136357;0.187154;0.244638;0.318134;0.355487
0.001491;0.013175;0.062041;0.135089;0.231366;0.33784;0.432503;0.56295;0.71822;0.768274
0.00091;0.008308;0.039047;0.083806;0.15327;0.223564;0.29455;0.387239;0.533014;0.565638
0.003619;0.036681;0.151942;0.310989;0.531959;0.738483;0.960088;1.1841;1.62534;1.77814
0.000509;0.005054;0.023017;0.049912;0.093364;0.13939;0.198391;0.249504;0.355134;0.410415
0.001124;0.009967;0.039705;0.098246;0.163652;0.253275;0.335242;0.439799;0.527465;0.615967
0.001047;0.009347;0.044561;0.09794;0.177866;0.264072;0.346771;0.456289;0.608552;0.663103
0.00079;0.00757;0.031627;0.068366;0.119355;0.17421;0.236226;0.292401;0.428009;0.463301
0.000317;0.003127;0.014779;0.032042;0.06022;0.092862;0.127928;0.170558;0.228364;0.248443
0.002801;0.026561;0.111686;0.232432;0.403246;0.574057;0.745478;0.941714;1.27842;1.38568
0.000897;0.008955;0.04234;0.093177;0.172315;0.254171;0.34227;0.45593;0.624201;0.705546
0.001645;0.015596;0.07016;0.152173;0.265939;0.386412;0.511218;0.655014;0.895276;1.00655
0.000792;0.007453;0.032177;0.068562;0.123975;0.180854;0.246876;0.322181;0.443527;0.488251
0.002392;0.024642;0.104819;0.226036;0.396236;0.563875;0.743026;0.94495;1.28966;1.41508
0.000549;0.005034;0.026045;0.058228;0.107472;0.164743;0.221129;0.295692;0.401034;0.438576
0.003157;0.028826;0.11933;0.247792;0.417558;0.581047;0.743612;0.936564;1.25979;1.35705
0.000513;0.005136;0.024782;0.054647;0.104706;0.156333;0.214612;0.289234;0.393315;0.460242
0.001143;0.011173;0.046127;0.106003;0.180705;0.267187;0.357127;0.452628;0.551825;0.617257
0.003035;0.025737;0.108489;0.229918;0.389159;0.545305;0.691935;0.880926;1.19135;1.23092
0.001234;0.012182;0.055335;0.116386;0.210824;0.301256;0.39508;0.520715;0.703819;0.783904
0.000659;0.006382;0.028512;0.061354;0.111232;0.162573;0.216842;0.285424;0.39731;0.428662
0.000635;0.006312;0.032675;0.072874;0.13383;0.206062;0.272325;0.36044;0.465775;0.507913
0.001364;0.014281;0.065632;0.143884;0.259032;0.385633;0.515163;0.669344;0.921329;1.02869
0.002785;0.023841;0.102188;0.21504;0.365805;0.515518;0.654585;0.832887;1.13772;1.18875
0.000481;0.004832;0.020504;0.044032;0.078449;0.117623;0.162103;0.209874;0.292785;0.338582
0.004344;0.03745;0.153964;0.310911;0.519959;0.722962;0.913961;1.14209;1.54107;1.6231
0.000751;0.007398;0.034285;0.074949;0.135461;0.20109;0.270981;0.347697;0.441744;0.486735
0.00131;0.012937;0.059888;0.127879;0.230467;0.340188;0.464198;0.582969;0.801518;0.909242
0.000328;0.00333;0.01408;0.029996;0.053758;0.083457;0.116273;0.150747;0.22064;0.260945
0.001687;0.015457;0.070235;0.153491;0.266167;0.388734;0.503717;0.654337;0.868755;0.932009
0.000861;0.007286;0.032541;0.07691;0.135525;0.20723;0.281803;0.370402;0.450914;0.527228
0.002596;0.02449;0.107388;0.224508;0.395338;0.552738;0.726269;0.920606;1.23894;1.37773
0.00102;0.009756;0.046122;0.098489;0.180089;0.262386;0.350779;0.451568;0.624715;0.70566
0.00186;0.018488;0.081249;0.17164;0.302581;0.438345;0.578062;0.738045;1.01014;1.11698
0.002891;0.02702;0.113716;0.2373;0.409302;0.579677;0.752529;0.952874;1.30557;1.39861
0.001653;0.015191;0.065519;0.140928;0.240082;0.345935;0.44225;0.564651;0.67359;0.747244
0.000115;0.001264;0.005454;0.012571;0.023107;0.03778;0.055028;0.073123;0.112604;0.118222
0.002602;0.019795;0.088108;0.188336;0.31402;0.457022;0.579645;0.747086;0.911006;0.997848
0.001392;0.010803;0.050519;0.107593;0.191085;0.278678;0.36077;0.469414;0.635087;0.666501
0.001738;0.016704;0.074138;0.161491;0.289706;0.404533;0.546596;0.68338;0.915078;1.05343
0.001362;0.012706;0.058787;0.123615;0.224765;0.322035;0.42266;0.556747;0.749099;0.819388
0.001835;0.015525;0.07106;0.162118;0.274812;0.425012;0.536197;0.708468;0.921575;0.982407
0.000896;0.009337;0.044321;0.098607;0.182394;0.275104;0.370768;0.493314;0.676775;0.768635
0.001426;0.012794;0.058254;0.123636;0.217138;0.314323;0.40505;0.519635;0.700405;0.748548
0.000531;0.005215;0.023412;0.051339;0.097623;0.142155;0.198698;0.265349;0.362805;0.408806
0.001492;0.012886;0.058219;0.124775;0.217072;0.324299;0.420196;0.547728;0.765772;0.82371
0.001681;0.016658;0.075288;0.157978;0.290993;0.413173;0.55301;0.696389;0.968208;1.08045
0.001456;0.013183;0.059369;0.127297;0.223804;0.32161;0.41506;0.538445;0.708972;0.772792
0.000531;0.005336;0.023901;0.053037;0.095967;0.145571;0.202837;0.271665;0.375564;0.420597
0.002277;0.021114;0.090467;0.196826;0.331631;0.491086;0.625789;0.812169;1.0218;1.12616
0.000498;0.004873;0.02204;0.050609;0.09068;0.138311;0.189604;0.245042;0.295426;0.347803
0.002697;0.025085;0.108687;0.22231;0.384016;0.538233;0.70009;0.863251;1.20456;1.31597
0.000307;0.002988;0.013636;0.029808;0.055182;0.085454;0.117822;0.160146;0.226876;0.239616
0.002447;0.023878;0.103031;0.218515;0.381177;0.536955;0.701609;0.887766;1.21484;1.34372
0.001039;0.00938;0.043133;0.095021;0.171741;0.255759;0.337389;0.442367;0.628014;0.676937
0.002139;0.020298;0.088558;0.186367;0.324507;0.463435;0.601727;0.762772;1.02397;1.12795
0.001138;0.010716;0.044507;0.093919;0.172196;0.242943;0.334716;0.430419;0.556697;0.642188
0.001481;0.011395;0.045341;0.10086;0.174564;0.261577;0.350128;0.442117;0.533866;0.60788
0.001719;0.016188;0.074618;0.162829;0.286464;0.417124;0.546723;0.71034;0.948579;1.01572
0.001848;0.017822;0.079014;0.168691;0.302616;0.427485;0.580476;0.72793;0.998893;1.10861
